event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome
EMG_000234,2023-01-22 23:50:00,D01,Infrastructure Failure,Medium,12.259953868339984,0,0,0,0,Resolved On-Site
EMG_000235,2023-01-23 05:15:00,D10,Traffic Accident,Low,11.42938795990176,1,0,0,1,Transported to Hospital
EMG_000236,2023-01-23 09:58:00,D19,Public Safety Incident,Low,25.04611158041901,0,0,0,0,Transported to Hospital
EMG_000237,2023-01-23 09:18:00,D19,Traffic Accident,Low,24.94813215540456,1,0,0,1,Resolved On-Site
EMG_000238,2023-01-23 12:34:00,D06,Medical Emergency,Medium,18.91302809488144,1,0,0,0,Transported to Hospital
EMG_000239,2023-01-23 19:53:00,D01,Medical Emergency,High,24.508706164726675,1,1,0,0,Transported to Hospital
EMG_000240,2023-01-23 20:51:00,D15,Medical Emergency,Low,22.79264599809766,1,0,0,0,Resolved On-Site
EMG_000241,2023-01-23 21:54:00,D18,Medical Emergency,Medium,14.728468500907983,1,0,0,0,Transported to Hospital
EMG_000242,2023-01-23 22:09:00,D14,Medical Emergency,Medium,13.303949980854506,1,0,0,0,Transported to Hospital
EMG_000243,2023-01-24 05:40:00,D11,Public Safety Incident,Low,32.21940085672026,0,0,0,0,Resolved On-Site
EMG_000244,2023-01-24 06:19:00,D12,Medical Emergency,Low,31.092212479472575,1,0,0,0,Referred to Other Agency
EMG_000245,2023-01-24 06:16:00,D15,Medical Emergency,Low,35.88685611052799,1,0,0,0,Resolved On-Site
EMG_000246,2023-01-24 06:21:00,D17,Medical Emergency,Medium,34.58192333296026,1,0,0,0,Transported to Hospital
EMG_000247,2023-01-24 06:53:00,D18,Weather Emergency,Medium,38.366392104016974,0,0,1,0,Resolved On-Site
EMG_000248,2023-01-24 06:52:00,D19,Traffic Accident,Low,35.58228914588844,1,0,0,1,Transported to Hospital
EMG_000249,2023-01-24 07:03:00,D12,Medical Emergency,Medium,34.03504295236733,1,0,0,0,Resolved On-Site
EMG_000250,2023-01-24 07:23:00,D13,Traffic Accident,Low,33.90095503702502,1,0,0,1,Resolved On-Site
EMG_000251,2023-01-24 13:24:00,D05,Traffic Accident,Medium,18.15437326422937,1,0,0,1,Referred to Other Agency
EMG_000252,2023-01-24 19:08:00,D13,Fire,Low,18.300132209593546,0,0,0,0,Resolved On-Site
EMG_000253,2023-01-25 04:46:00,D11,Traffic Accident,Low,20.499849656417446,1,0,0,1,Transported to Hospital
EMG_000254,2023-01-25 05:01:00,D08,Traffic Accident,Low,14.992566846735329,1,0,0,1,Transported to Hospital
EMG_000255,2023-01-25 09:37:00,D03,Medical Emergency,Low,23.159449443996838,1,0,0,0,Transported to Hospital
EMG_000256,2023-01-25 12:02:00,D07,Traffic Accident,Medium,19.048029458016796,1,0,0,1,Transported to Hospital
EMG_000257,2023-01-25 13:05:00,D07,Public Safety Incident,High,11.99319995914355,0,0,0,0,Transported to Hospital
EMG_000258,2023-01-25 14:15:00,D08,Medical Emergency,Medium,19.52441452690174,1,0,0,0,Transported to Hospital
EMG_000259,2023-01-26 02:56:00,D12,Public Safety Incident,High,9.606262193704914,0,0,0,0,Transported to Hospital
EMG_000260,2023-01-26 10:58:00,D17,Traffic Accident,Medium,17.04527983903087,1,0,0,1,Transported to Hospital
EMG_000261,2023-01-26 10:51:00,D17,Traffic Accident,Critical,12.856672308494925,1,1,0,1,Transported to Hospital
EMG_000262,2023-01-26 12:34:00,D02,Traffic Accident,Medium,19.94247989925309,1,0,0,1,Resolved On-Site
EMG_000263,2023-01-26 15:09:00,D17,Traffic Accident,Medium,14.317860337718601,1,0,0,1,Resolved On-Site
EMG_000264,2023-01-26 18:05:00,D06,Medical Emergency,Medium,28.58721277119686,1,0,0,0,Resolved On-Site
EMG_000265,2023-01-26 20:54:00,D08,Traffic Accident,Critical,9.750890736154508,1,1,0,1,Resolved On-Site
EMG_000266,2023-01-26 20:04:00,D19,Traffic Accident,Critical,7.3853666605887245,1,1,0,1,Transported to Hospital
EMG_000267,2023-01-27 00:21:00,D12,Traffic Accident,Medium,11.463451920498919,1,0,0,1,Resolved On-Site
EMG_000268,2023-01-27 01:21:00,D14,Medical Emergency,Medium,13.331538662584189,1,0,0,0,Referred to Other Agency
EMG_000269,2023-01-27 08:23:00,D07,Traffic Accident,Medium,30.47207745565426,1,0,0,1,Transported to Hospital
EMG_000270,2023-01-27 14:53:00,D02,Traffic Accident,Low,18.389051706167848,1,0,0,1,Transported to Hospital
EMG_000271,2023-01-27 14:49:00,D02,Medical Emergency,High,15.650812842383496,1,1,0,0,Resolved On-Site
EMG_000272,2023-01-27 14:33:00,D09,Medical Emergency,Low,25.34083825892885,1,0,0,0,Transported to Hospital
EMG_000273,2023-01-27 14:01:00,D09,Traffic Accident,Critical,12.206745961488021,1,1,0,1,Resolved On-Site
EMG_000274,2023-01-27 18:16:00,D17,Traffic Accident,Low,24.256055453916296,1,0,0,1,Resolved On-Site
EMG_000275,2023-01-27 19:13:00,D20,Medical Emergency,Low,24.403537613931142,1,0,0,0,Resolved On-Site
EMG_000276,2023-01-28 15:13:00,D17,Medical Emergency,Low,17.9630313505424,1,0,0,0,Resolved On-Site
EMG_000277,2023-01-28 16:19:00,D02,Traffic Accident,High,12.433418458802757,1,1,0,1,Resolved On-Site
EMG_000278,2023-01-28 16:58:00,D16,Medical Emergency,Medium,15.295022301772699,1,0,0,0,Resolved On-Site
EMG_000279,2023-01-28 17:48:00,D03,Medical Emergency,Medium,16.688826401203812,1,0,0,0,Resolved On-Site
EMG_000280,2023-01-28 19:57:00,D03,Traffic Accident,Medium,11.325435772554329,1,0,0,1,Resolved On-Site
EMG_000281,2023-01-28 22:15:00,D15,Medical Emergency,Medium,14.50610466646809,1,0,0,0,Transported to Hospital
EMG_000282,2023-01-29 09:26:00,D06,Medical Emergency,Medium,16.20804733821414,1,0,0,0,Transported to Hospital
EMG_000283,2023-01-29 09:36:00,D17,Medical Emergency,Medium,14.808496924611873,1,0,0,0,Transported to Hospital
EMG_000284,2023-01-29 12:24:00,D11,Traffic Accident,Low,25.396876648098512,1,0,0,1,Transported to Hospital
EMG_000285,2023-01-29 12:21:00,D11,Public Safety Incident,Low,23.870025354804312,0,0,0,0,Transported to Hospital
EMG_000286,2023-01-29 18:05:00,D02,Fire,High,11.770418078885198,0,0,0,0,Resolved On-Site
EMG_000287,2023-01-30 10:55:00,D11,Medical Emergency,Low,34.55387265062306,1,0,0,0,Resolved On-Site
EMG_000288,2023-01-30 15:30:00,D09,Medical Emergency,Low,23.429925823063652,1,0,0,0,Referred to Other Agency
EMG_000289,2023-01-30 16:57:00,D11,Medical Emergency,Medium,34.21104799234966,1,0,0,0,Transported to Hospital
EMG_000290,2023-01-30 17:37:00,D11,Traffic Accident,Low,34.7929007376316,1,0,0,1,Transported to Hospital
EMG_000291,2023-01-31 04:38:00,D05,Public Safety Incident,Critical,5.302918857050006,0,0,0,0,Transported to Hospital
EMG_000292,2023-01-31 08:03:00,D12,Traffic Accident,Medium,17.754818203266957,1,0,0,1,Resolved On-Site
EMG_000293,2023-01-31 11:29:00,D17,Medical Emergency,Medium,15.098351666219994,1,0,0,0,Resolved On-Site
EMG_000294,2023-01-31 11:30:00,D17,Medical Emergency,Medium,18.688076266196294,1,0,0,0,Transported to Hospital
EMG_000295,2023-01-31 14:09:00,D17,Fire,Critical,11.176492114797053,0,0,0,0,Resolved On-Site
EMG_000296,2023-01-31 14:53:00,D17,Traffic Accident,Medium,19.060062859068744,1,0,0,1,Resolved On-Site
EMG_000297,2023-01-31 17:32:00,D07,Traffic Accident,Medium,21.914926909987788,1,0,0,1,Transported to Hospital
EMG_000298,2023-01-31 18:05:00,D05,Medical Emergency,High,19.430197328139627,1,1,0,0,Transported to Hospital
EMG_000299,2023-01-31 20:28:00,D07,Traffic Accident,Medium,20.390778310029,1,0,0,1,Resolved On-Site
EMG_000300,2023-02-01 05:01:00,D19,Traffic Accident,Low,17.047403973090947,1,0,0,1,Transported to Hospital
EMG_000301,2023-02-01 09:10:00,D16,Traffic Accident,Medium,20.61081627744404,1,0,0,1,Transported to Hospital
EMG_000302,2023-02-01 12:46:00,D05,Traffic Accident,Low,21.870690319269276,1,0,0,1,Transported to Hospital
EMG_000303,2023-02-01 19:39:00,D01,Medical Emergency,High,24.714616377082262,1,1,0,0,Resolved On-Site
EMG_000304,2023-02-01 20:57:00,D12,Traffic Accident,Medium,18.212488802858072,1,0,0,1,Resolved On-Site
EMG_000305,2023-02-01 20:30:00,D12,Medical Emergency,Low,17.761909771744715,1,0,0,0,Resolved On-Site
EMG_000306,2023-02-01 22:56:00,D10,Fire,Low,16.440198426611914,0,0,0,0,Resolved On-Site
EMG_000307,2023-02-02 00:43:00,D10,Medical Emergency,Low,15.151407770173645,1,0,0,0,Transported to Hospital
EMG_000308,2023-02-02 02:48:00,D04,Public Safety Incident,Medium,13.239219662685622,0,0,0,0,Resolved On-Site
EMG_000309,2023-02-02 04:17:00,D17,Public Safety Incident,Low,17.01675076010306,0,0,0,0,Resolved On-Site
EMG_000310,2023-02-02 07:18:00,D19,Traffic Accident,Low,23.678862515861184,1,0,0,1,Transported to Hospital
EMG_000311,2023-02-02 14:04:00,D16,Medical Emergency,Low,18.94636520581933,1,0,0,0,Resolved On-Site
EMG_000312,2023-02-02 14:12:00,D16,Medical Emergency,Low,16.539211377102085,1,0,0,0,Resolved On-Site
EMG_000313,2023-02-02 17:46:00,D13,Traffic Accident,Low,21.857571637148936,1,0,0,1,Transported to Hospital
EMG_000314,2023-02-02 18:20:00,D11,Traffic Accident,Medium,34.66985217599405,1,0,0,1,Resolved On-Site
EMG_000315,2023-02-02 19:24:00,D01,Public Safety Incident,Medium,26.051928909564577,0,0,0,0,Resolved On-Site
EMG_000316,2023-02-02 19:29:00,D07,Medical Emergency,High,19.06543183840748,1,1,0,0,Resolved On-Site
EMG_000317,2023-02-02 20:21:00,D20,Medical Emergency,High,13.545032191240868,1,1,0,0,Transported to Hospital
EMG_000318,2023-02-03 00:45:00,D11,Medical Emergency,High,9.96319822515192,1,1,0,0,Resolved On-Site
EMG_000319,2023-02-03 03:39:00,D11,Medical Emergency,Low,18.97061028243207,1,0,0,0,Transported to Hospital
EMG_000320,2023-02-03 07:06:00,D03,Traffic Accident,Low,17.671208612782,1,0,0,1,Resolved On-Site
EMG_000321,2023-02-03 09:15:00,D13,Medical Emergency,High,14.134764066579816,1,1,0,0,Resolved On-Site
EMG_000322,2023-02-03 11:23:00,D16,Medical Emergency,Medium,17.24152530722937,1,0,0,0,Resolved On-Site
EMG_000323,2023-02-03 12:10:00,D01,Traffic Accident,Critical,14.42258904113156,1,1,0,1,Resolved On-Site
EMG_000324,2023-02-03 16:19:00,D13,Traffic Accident,High,12.2351670474498,1,1,0,1,Resolved On-Site
EMG_000325,2023-02-03 16:11:00,D17,Medical Emergency,Medium,22.81740966317592,1,0,0,0,Transported to Hospital
EMG_000326,2023-02-03 17:11:00,D07,Traffic Accident,Critical,23.06984404320577,1,1,0,1,Resolved On-Site
EMG_000327,2023-02-04 04:59:00,D05,Traffic Accident,Medium,14.392202760812573,1,0,0,1,Referred to Other Agency
EMG_000328,2023-02-04 08:46:00,D01,Public Safety Incident,Low,19.541662281881212,0,0,0,0,Resolved On-Site
EMG_000329,2023-02-04 08:43:00,D01,Medical Emergency,Medium,21.546037207138543,1,0,0,0,Resolved On-Site
EMG_000330,2023-02-04 16:10:00,D03,Medical Emergency,Low,17.47117346598654,1,0,0,0,Transported to Hospital
EMG_000331,2023-02-04 16:20:00,D08,Traffic Accident,Medium,17.01530446821222,1,0,0,1,Resolved On-Site
EMG_000332,2023-02-04 20:33:00,D15,Infrastructure Failure,Critical,8.010957272241733,0,0,0,0,Referred to Other Agency
EMG_000333,2023-02-04 22:40:00,D20,Medical Emergency,High,14.15726124048416,1,1,0,0,Referred to Other Agency
EMG_000334,2023-02-05 05:28:00,D04,Traffic Accident,Critical,7.275969114947659,1,1,0,1,Resolved On-Site
EMG_000335,2023-02-05 07:05:00,D17,Medical Emergency,Medium,16.178690563509328,1,0,0,0,Resolved On-Site
EMG_000336,2023-02-05 10:13:00,D13,Public Safety Incident,Low,16.577992890638455,0,0,0,0,Transported to Hospital
EMG_000337,2023-02-05 14:06:00,D14,Traffic Accident,Medium,10.893735519491617,1,0,0,1,Resolved On-Site
EMG_000338,2023-02-05 16:13:00,D14,Medical Emergency,Medium,15.909895632016285,1,0,0,0,Resolved On-Site
EMG_000339,2023-02-05 18:58:00,D05,Public Safety Incident,Medium,14.332018792262351,0,0,0,0,Transported to Hospital
EMG_000340,2023-02-05 20:59:00,D06,Traffic Accident,Low,22.574320671461265,1,0,0,1,Resolved On-Site
EMG_000341,2023-02-05 22:35:00,D14,Traffic Accident,Low,13.969633102206524,1,0,0,1,Resolved On-Site
EMG_000342,2023-02-06 05:46:00,D13,Medical Emergency,Medium,11.620788227267585,1,0,0,0,Transported to Hospital
EMG_000343,2023-02-06 06:08:00,D06,Medical Emergency,Medium,16.81648000218565,1,0,0,0,Resolved On-Site
EMG_000344,2023-02-06 06:22:00,D06,Medical Emergency,Low,24.298442610823145,1,0,0,0,Resolved On-Site
EMG_000345,2023-02-06 06:01:00,D06,Traffic Accident,Medium,16.777510470834194,1,0,0,1,Transported to Hospital
EMG_000346,2023-02-06 10:57:00,D12,Traffic Accident,Medium,13.979299549387395,1,0,0,1,Referred to Other Agency
EMG_000347,2023-02-06 16:57:00,D18,Medical Emergency,Low,25.173424551976993,1,0,0,0,Resolved On-Site
EMG_000348,2023-02-06 16:11:00,D18,Traffic Accident,High,23.581282262909912,1,1,0,1,Resolved On-Site
EMG_000349,2023-02-06 18:26:00,D01,Infrastructure Failure,Medium,41.98810199786236,0,0,0,0,Resolved On-Site
EMG_000350,2023-02-06 18:48:00,D03,Traffic Accident,Low,36.03697832423778,1,0,0,1,Transported to Hospital
EMG_000351,2023-02-06 18:22:00,D05,Weather Emergency,Medium,42.12845777681906,0,0,1,0,Resolved On-Site
EMG_000352,2023-02-06 18:39:00,D19,Traffic Accident,Low,49.487165395000204,1,0,0,1,Resolved On-Site
EMG_000353,2023-02-06 19:08:00,D11,Medical Emergency,Medium,44.0866084009523,1,0,0,0,Resolved On-Site
EMG_000354,2023-02-06 19:58:00,D11,Weather Emergency,High,38.38518881967517,0,0,1,0,Transported to Hospital
EMG_000355,2023-02-06 19:01:00,D14,Weather Emergency,High,36.71267498720868,0,0,1,0,Transported to Hospital
EMG_000356,2023-02-06 19:49:00,D14,Medical Emergency,Low,39.88843762108312,1,0,0,0,Transported to Hospital
EMG_000357,2023-02-06 20:25:00,D02,Weather Emergency,Low,37.14251887669407,0,0,1,0,Transported to Hospital
EMG_000358,2023-02-06 20:33:00,D04,Medical Emergency,Medium,38.85503093953986,1,0,0,0,Resolved On-Site
EMG_000359,2023-02-06 20:57:00,D04,Infrastructure Failure,Low,45.04474645510513,0,0,0,0,Transported to Hospital
EMG_000360,2023-02-06 20:04:00,D05,Traffic Accident,Medium,39.527072813839936,1,0,0,1,Transported to Hospital
EMG_000361,2023-02-06 20:51:00,D06,Medical Emergency,Low,39.156448337109005,1,0,0,0,Resolved On-Site
EMG_000362,2023-02-06 20:24:00,D08,Weather Emergency,High,29.281146299113406,0,0,1,0,Resolved On-Site
EMG_000363,2023-02-06 20:10:00,D15,Weather Emergency,High,36.152363093771676,0,0,1,0,Transported to Hospital
EMG_000364,2023-02-06 20:27:00,D20,Medical Emergency,Medium,33.26104960680618,1,0,0,0,Resolved On-Site
EMG_000365,2023-02-06 21:31:00,D04,Medical Emergency,Critical,36.16809562391251,1,1,0,0,Transported to Hospital
EMG_000366,2023-02-06 21:32:00,D06,Medical Emergency,Low,39.830960557664554,1,0,0,0,Transported to Hospital
EMG_000367,2023-02-06 21:58:00,D08,Weather Emergency,Medium,31.902688673256023,0,0,1,0,Resolved On-Site
EMG_000368,2023-02-06 21:48:00,D19,Medical Emergency,Medium,34.42445800173571,1,0,0,0,Transported to Hospital
EMG_000369,2023-02-06 21:53:00,D19,Weather Emergency,Medium,33.98257935974187,0,0,1,0,Resolved On-Site
EMG_000370,2023-02-06 22:45:00,D13,Medical Emergency,Medium,14.028565932244542,1,0,0,0,Resolved On-Site
EMG_000371,2023-02-06 22:59:00,D13,Medical Emergency,Medium,14.816630767409615,1,0,0,0,Resolved On-Site
EMG_000372,2023-02-07 09:05:00,D01,Fire,Medium,27.470035267156938,0,0,0,0,Resolved On-Site
EMG_000373,2023-02-07 09:39:00,D07,Traffic Accident,High,21.510265907427037,1,1,0,1,Resolved On-Site
EMG_000374,2023-02-07 09:26:00,D19,Traffic Accident,Low,22.983176278489942,1,0,0,1,Referred to Other Agency
EMG_000375,2023-02-07 10:01:00,D05,Medical Emergency,High,11.403507734892088,1,1,0,0,Resolved On-Site
EMG_000376,2023-02-07 14:56:00,D05,Traffic Accident,High,14.313535649778188,1,1,0,1,Resolved On-Site
EMG_000377,2023-02-07 14:50:00,D05,Medical Emergency,Medium,23.01009721353315,1,0,0,0,Referred to Other Agency
EMG_000378,2023-02-07 14:00:00,D05,Public Safety Incident,High,16.780447753247685,0,0,0,0,Resolved On-Site
EMG_000379,2023-02-07 17:03:00,D11,Medical Emergency,Low,37.14229558286884,1,0,0,0,Resolved On-Site
EMG_000380,2023-02-07 17:52:00,D16,Fire,Medium,18.39843794101126,0,0,0,0,Resolved On-Site
EMG_000381,2023-02-07 18:43:00,D08,Fire,Low,23.670243363311904,0,0,0,0,Resolved On-Site
EMG_000382,2023-02-07 18:12:00,D16,Public Safety Incident,Medium,15.635780448999613,0,0,0,0,Resolved On-Site
EMG_000383,2023-02-08 08:49:00,D13,Traffic Accident,Low,19.29349651795512,1,0,0,1,Resolved On-Site
EMG_000384,2023-02-08 12:50:00,D05,Public Safety Incident,High,16.446654436188584,0,0,0,0,Resolved On-Site
EMG_000385,2023-02-08 18:01:00,D04,Medical Emergency,Medium,27.833614419013962,1,0,0,0,Resolved On-Site
EMG_000386,2023-02-08 23:08:00,D04,Medical Emergency,Low,13.511621986060563,1,0,0,0,Resolved On-Site
EMG_000387,2023-02-09 01:26:00,D12,Medical Emergency,Medium,12.904106285093986,1,0,0,0,Resolved On-Site
EMG_000388,2023-02-09 04:24:00,D17,Traffic Accident,High,9.941545554837717,1,1,0,1,Resolved On-Site
EMG_000389,2023-02-09 04:47:00,D17,Medical Emergency,Medium,11.403600336965116,1,0,0,0,Resolved On-Site
EMG_000390,2023-02-09 07:37:00,D05,Medical Emergency,High,19.089192942888715,1,1,0,0,Resolved On-Site
EMG_000391,2023-02-09 10:42:00,D05,Infrastructure Failure,Medium,15.614147967234608,0,0,0,0,Resolved On-Site
EMG_000392,2023-02-09 16:44:00,D07,Fire,Medium,31.353879899059276,0,0,0,0,Resolved On-Site
EMG_000393,2023-02-09 17:56:00,D07,Traffic Accident,Critical,18.79143005641952,1,1,0,1,Transported to Hospital
EMG_000394,2023-02-10 06:15:00,D16,Medical Emergency,High,11.980584084755694,1,1,0,0,Transported to Hospital
EMG_000395,2023-02-10 08:54:00,D07,Traffic Accident,Medium,30.397567591707762,1,0,0,1,Resolved On-Site
EMG_000396,2023-02-10 12:30:00,D01,Traffic Accident,Low,22.649111635770332,1,0,0,1,Resolved On-Site
EMG_000397,2023-02-10 13:15:00,D12,Medical Emergency,High,9.055273994038632,1,1,0,0,Resolved On-Site
EMG_000398,2023-02-10 13:09:00,D18,Medical Emergency,Low,21.71725216926484,1,0,0,0,Referred to Other Agency
EMG_000399,2023-02-10 13:28:00,D18,Traffic Accident,Medium,20.173884636826024,1,0,0,1,Resolved On-Site
EMG_000400,2023-02-10 15:17:00,D06,Medical Emergency,High,12.034626461178988,1,1,0,0,Resolved On-Site
EMG_000401,2023-02-10 16:58:00,D17,Traffic Accident,Medium,23.49643794752739,1,0,0,1,Resolved On-Site
EMG_000402,2023-02-10 19:05:00,D17,Public Safety Incident,Low,23.694118832009025,0,0,0,0,Resolved On-Site
EMG_000403,2023-02-10 19:49:00,D18,Medical Emergency,Low,26.030672031433244,1,0,0,0,Transported to Hospital
EMG_000404,2023-02-10 23:34:00,D05,Medical Emergency,High,11.57812404341535,1,1,0,0,Resolved On-Site
EMG_000405,2023-02-11 01:00:00,D13,Traffic Accident,Critical,3.653688925812757,1,1,0,1,Transported to Hospital
EMG_000406,2023-02-11 02:02:00,D17,Medical Emergency,Low,14.046024247461997,1,0,0,0,Referred to Other Agency
EMG_000407,2023-02-11 06:54:00,D20,Traffic Accident,Medium,16.11453129537347,1,0,0,1,Resolved On-Site
EMG_000408,2023-02-11 08:45:00,D04,Medical Emergency,Low,23.344764652680464,1,0,0,0,Transported to Hospital
EMG_000409,2023-02-11 08:57:00,D04,Medical Emergency,Medium,17.766960071227203,1,0,0,0,Resolved On-Site
EMG_000410,2023-02-11 10:47:00,D13,Medical Emergency,High,8.619136448949906,1,1,0,0,Transported to Hospital
EMG_000411,2023-02-11 18:12:00,D04,Medical Emergency,Low,17.909183952364007,1,0,0,0,Transported to Hospital
EMG_000412,2023-02-11 18:32:00,D04,Traffic Accident,Low,21.85261896709182,1,0,0,1,Resolved On-Site
EMG_000413,2023-02-11 22:12:00,D15,Fire,Medium,15.19693736556621,0,0,0,0,Resolved On-Site
EMG_000414,2023-02-11 23:00:00,D14,Infrastructure Failure,Medium,11.055892652723687,0,0,0,0,Resolved On-Site
EMG_000415,2023-02-12 02:04:00,D10,Medical Emergency,Low,13.283214869269118,1,0,0,0,Referred to Other Agency
EMG_000416,2023-02-12 02:55:00,D10,Traffic Accident,Low,19.82102386574372,1,0,0,1,Resolved On-Site
EMG_000417,2023-02-12 02:57:00,D19,Traffic Accident,Medium,11.547624190371247,1,0,0,1,Transported to Hospital
EMG_000418,2023-02-12 05:13:00,D07,Public Safety Incident,Medium,14.203340615289555,0,0,0,0,Transported to Hospital
EMG_000419,2023-02-12 07:13:00,D01,Traffic Accident,Low,20.421481962005043,1,0,0,1,Resolved On-Site
EMG_000420,2023-02-12 15:03:00,D14,Traffic Accident,Medium,16.654094994192864,1,0,0,1,Resolved On-Site
EMG_000421,2023-02-12 16:58:00,D13,Traffic Accident,Low,18.782346489640528,1,0,0,1,Transported to Hospital
EMG_000422,2023-02-12 16:59:00,D20,Traffic Accident,High,11.180849895936946,1,1,0,1,Transported to Hospital
EMG_000423,2023-02-12 16:41:00,D20,Traffic Accident,Low,17.888273429958303,1,0,0,1,Transported to Hospital
EMG_000424,2023-02-12 17:38:00,D17,Medical Emergency,Medium,11.601839256281405,1,0,0,0,Resolved On-Site
EMG_000425,2023-02-12 19:18:00,D08,Public Safety Incident,Critical,10.624542319911507,0,0,0,0,Resolved On-Site
EMG_000426,2023-02-13 01:45:00,D02,Medical Emergency,Medium,14.018878502252207,1,0,0,0,Transported to Hospital
EMG_000427,2023-02-13 02:41:00,D11,Medical Emergency,Low,19.926066644510247,1,0,0,0,Resolved On-Site
EMG_000428,2023-02-13 06:52:00,D13,Traffic Accident,Medium,11.535308875883203,1,0,0,1,Transported to Hospital
